x0,x1,x2,x3,x4,x5,y
1,2.55118043180984,-0.5667773007052188,1.48584230702328,-1.542093901706635,-0.0689097851297108,0
1,1.295588852251997,-2.2600514727638155,1.0141165257554567,-0.4552643954200941,1.6544797049495639,1
1,1.2138303609231573,0.803224113704073,1.7205560017820818,1.0972152221890321,-0.09351337244852731,0
1,4.482874290925006,1.955266364481841,2.3811513291186266,0.15761971989926238,0.33730385671717866,0
1,-1.260743449533693,-0.8595647630829462,0.6044465810101309,2.590187490056374,-3.2044473501993296,0
1,3.1778868396479107,1.3865545402140738,1.8265877531558214,-0.9175044168539508,0.06105881059116203,0
1,0.1266883568426378,0.31586405068766077,-0.9920775859638169,1.5230104276000054,-3.7200679937104963,0
1,-0.1131885926549514,-1.9763532914345152,-0.6908232057040073,0.9161808603459959,0.40773432602577186,1
1,2.580700132657599,-3.069157896889409,1.689816986146914,2.7927308572222618,1.2853841234419572,1
1,1.7662103233416748,-3.5205503327487473,0.0336548384233728,-2.994465968906814,1.1800469979742998,1
1,1.1050428737828046,-0.19240502186966935,1.4638136603765377,3.179132280311472,0.6853140624059523,1
1,0.32145529777293314,-2.6551526012300872,-1.1075548883576651,-2.1364593928455906,0.4279058399848541,1
1,-1.7401013195512678,-0.9158171011357146,2.07196267428764,2.0691530940112646,-0.43400384796918134,0
1,1.6892537831557228,2.464967556220829,0.537141817294276,1.393175963571063,-2.1464353982258624,0
1,2.4418556644295677,-2.4189032442264193,0.801696220713579,-1.0800026500179154,0.6283879551608078,1
1,-2.343350143580256,-0.721997706311784,1.5339704086320722,3.9658791549677805,-2.3727495192253,0
1,0.1216802310774987,0.8586903255963605,1.2006945414462271,2.974408985550898,0.6863607498410791,1
1,-0.07766155093435989,-0.21713550683821448,0.4957547006105387,-0.3191510035262619,1.0890587811754668,1
1,1.0351557885251819,-2.262539071124813,-1.2685603011125592,-0.6739854708762991,-0.8124359504281999,1
1,2.753015709266087,-1.702827345106717,2.8362627666661346,-0.40510553238527947,0.06775000808176257,0
1,-1.4809518241893644,-1.0353557823811483,0.35017039199787825,4.283376375806331,-4.4352684748693445,0
1,2.8214576981232975,-3.2593245118824052,0.15053137358246926,1.2174509957632271,-0.35562481425096926,1
1,0.4196512031616524,-1.1170840365855534,0.45663238993997957,0.5252774421795787,0.9732790772387473,1
1,1.8869142633606786,2.198151141932297,-0.531360695241444,2.3552454088798918,-3.236711610560282,0
1,0.07018240554864141,-1.5511315465675866,1.3204006673387723,1.7615305467169886,2.307571569839143,1
1,-0.40411658653287796,1.2970534123167454,0.13041169909877814,0.3979309911265536,-1.0668245507317549,0
1,0.31215799649306,0.6520228037677245,0.2872179288967375,1.4793790168595053,-1.92692023248694,0
1,0.007409061820738305,-0.8768916999738583,-0.29016448790249316,0.6866729704577398,0.2717659210996044,1
1,1.2000691235732757,4.89943806589093,-2.573520327925945,1.466096055772354,-3.010641376426254,0
1,-3.717386423167591,-1.6055202652693024,1.9812735232839929,3.9135517971163307,-0.8962282331324302,0
1,-0.8234301906105292,-1.0750435510085805,0.4506321765773681,0.9727034451055833,1.9171825929754756,1
1,2.640284326720166,2.018270077426438,0.6632113244541159,0.004505244790271257,-0.7333802152019306,0
1,2.8939316805316,-1.5182350228271237,2.2630677196520983,3.2912592607868723,0.834892508400831,1
1,1.9643854398342002,-1.9279818806708322,1.4859756737876824,2.0007120023090064,1.116153983868868,1
1,-2.59017876563948,2.813632600180277,0.9076718030184272,3.3230702891053796,0.9579739074145865,0
1,1.1676785796334008,2.599833719273609,-0.6379630358694643,1.5364177332909992,-1.6316185908420122,0
1,1.9965190856399477,0.18698177788095183,1.8093836034594326,0.049807013742454,0.14158366557520363,0
1,2.6199045152729736,-1.3293217563657445,0.8414162427507079,-0.08540244230974814,-3.0319024780120767,0
1,0.7900156874359346,0.15529749120374503,0.8603021449267737,0.1442415864792349,0.5237408210015686,1
1,0.7940729861371877,-0.6755364572738762,1.4073948961101022,0.6335463932843775,-1.372179015498971,0
1,2.85180866438904,5.025305776628603,-1.4782482929492882,-0.2773306538224767,-1.0283865172847164,0
1,0.0443038211098532,1.4504606241719515,0.7877430858103898,-0.002878054497253979,0.4900306311399514,0
1,1.7392140599295294,3.638369392704002,-0.8458158710378394,0.07711692479482857,-1.7525516511257644,0
1,-0.007573083532447011,-0.6000323138607138,0.8689975121559969,0.4987450803252236,1.5670070108361713,1
1,-1.4225372028225904,-0.6907318140860337,1.3938308417114476,3.461808315886049,-2.7229390742642163,0
1,-0.4550462981073351,-0.024404796821658747,0.6056198321006613,2.188293151967342,-2.8717422761232196,0
1,1.117341853305403,-1.6230314144479285,0.8690169006223386,0.16455317200412778,1.214874762430612,1
1,-1.0253822327089868,-1.0986737390628298,2.8410914042792093,2.571485797567367,-0.28235125630659474,0
1,1.4073195174498943,-2.0385415967356146,0.3087792961640259,1.3473245282819843,0.32303928781749147,1
1,1.6832531315674677,1.4495347523496347,0.09175994250966624,-0.9004831364076193,-1.0805566479738937,0
1,0.15220416181083418,-0.03815870047404091,2.341121919799136,2.0234244277075715,-0.7569869699235054,0
1,2.8561094733643637,0.3692310874427507,3.138986667544456,3.2301861142686263,0.939187116217149,1
1,-0.017021369676655684,-1.4597788858950183,-1.1183759032418705,-1.5019669327464316,-0.04080524534340424,1
1,0.9345895405213447,-1.2111841448216607,0.7311877853340212,-0.23563526202984142,1.0455249928580705,1
1,-2.0045420803611558,0.3463710448551116,-0.03503813044053161,1.8080402346849773,-2.3574346797478123,0
1,1.767063271747944,-1.7168750315984305,0.6786391771977006,-0.07919659572437476,0.5144212303213935,1
1,1.2042498475756551,-0.42166505149859057,1.3224592748881507,1.492107975467624,0.830502314363809,1
1,1.414904322051068,3.14560927452638,-1.7405863372248254,1.1534811066417778,-3.1833673933496103,0
1,1.5933233900589232,-1.352221524012546,1.273602071768967,0.3534541528607321,-2.767851401464857,0
1,-2.5940802803043934,-0.0731533124134065,0.039133390682773994,3.0436980722316846,-2.294753896899309,0
1,0.8823641620381762,1.4196824769116358,1.109383715061967,1.5572606814994474,-1.0324271977666566,0
1,0.5420642582506673,-0.9375444712605129,1.608294817666883,1.3921518862087283,1.9874076060459709,1
1,1.3197364519273933,0.9531084339873672,0.8912025016592664,1.685693769335224,-0.506072331515842,1
1,0.4549768653045505,-2.947732853816163,-1.0957636004143914,-1.5863591634539427,0.41227114651227836,1
1,1.2526998858195213,1.786225412481104,0.6234415638209384,0.12041069919034442,-0.11874110019453865,1
1,-0.5152364950831241,-2.7921632408798818,-0.26177954828538263,-1.149595139461967,2.0404218070310165,1
1,2.516787904421574,-2.4407626593198968,0.41470582178769433,2.633937036289363,-0.4611262217292995,1
1,2.097176985865245,0.03399767322587621,0.5677806817174662,0.22373529789863422,-1.8807404199902582,0
1,0.41642120574763386,1.085518409002018,0.9258632460654633,1.5526859996819156,-1.2421745038057441,0
1,1.70146449798228,1.4159791290907162,-1.9072314678163358,-1.0488619818376645,-3.3611214134378775,0
1,2.3860981870897797,-0.5809489466899019,1.6214278388460772,2.486439968877235,0.13612173954309437,1
1,2.1405046225841886,-2.198456513448599,0.32767316849609374,-0.5862044854565136,0.13972287858284738,1
1,-1.142860280865158,-2.874896966906041,-0.22152453177894826,-0.9091045592962306,2.604006905988831,1
1,0.48246156777415117,1.7142221579308188,0.28630678934637876,0.32585377384832115,-1.2521435856422378,0
1,0.15769014609825216,-0.7303088530869765,0.9440588700143152,-2.5762975453062933,2.071200233859161,1
1,-1.3030385717656805,0.5171431488100924,-1.9241151979991034,1.6810169454909933,-3.6392009852622973,0
1,2.7823742271058336,0.7467039538634442,2.795469426215126,-1.0816781553579653,2.2844782404335238,0
1,1.5690454807037484,3.3095529069512484,0.2699041351549749,2.03444466238445,-1.5236552872670717,0
1,-0.4421242802525285,0.46939756406674515,0.3920167570058529,2.3411317214135217,-2.8834114997266465,0
1,-1.9212587847320108,1.881458192348033,0.43279164923113445,1.4791973665147229,1.152649449308432,1
1,1.813159503895332,1.199343395847,-0.13330388263203985,1.5439182900415114,-3.992196028607918,0
1,1.6372192586477001,-2.2141935285630665,1.5533475593005062,2.4085125444699957,1.5410392281757122,1
1,1.76548859529954,3.1761438988293387,0.4230814539984806,0.17484474669762873,-0.34563258807871344,0
1,2.8815655484017904,-0.5875395231275307,0.1951733780288949,0.9699476461656104,-1.7273982576496802,1
1,-0.2368345931025877,-0.7028921059273323,0.11863881308778301,2.118764671704383,0.6348539376193914,1
1,1.9984069154918351,0.6806049628767104,2.5968008090863126,-0.4162670928857626,1.5256021686094243,0
1,0.8822477759811801,0.757531101555508,1.3167507576468345,1.65202855062646,-0.96628635916246,0
1,1.1212923974309512,-1.437537031260447,0.806116693798334,-0.24870120952270836,-1.7035909609963287,0
1,0.7864031215968933,0.300278170415081,1.8053987042589124,1.7798175703309835,1.3263623879242041,1
1,0.6212917614690123,0.7414259441845745,-1.685509492319797,1.6596378478408438,-4.575789403919348,0
1,1.877615619185442,-0.9123219768763676,1.6122584570393714,3.3421016185850285,0.5562910417432656,1
1,0.8887407818732832,-0.5965420286337908,0.3577076547675181,-0.6702688530880032,0.38209918926356434,1
1,3.0036729799949144,0.17368744271933767,2.2309611898017905,0.6008043963373707,-0.5746964323311088,0
1,0.2147301784740383,-1.938899841097733,-0.7703714868675247,-0.837392129349791,0.3271905488327165,1
1,0.9281058031655763,1.0422483829391984,-0.44571648241026485,-0.6720126092459713,-1.7085417032447094,0
1,0.6527847244043095,0.848341206293172,1.8260308680960433,2.1170279078893532,-0.7143617701060172,0
1,-0.28928453600603987,-1.301784146674005,0.7931346529811059,2.3398145473152727,1.7661439730062118,1
1,1.9144193196195156,-0.7110612702173604,3.5859588858823663,0.06302980441270889,0.5453687563875509,0
1,0.6362278952069398,-0.08033919091883923,0.6001657733181336,1.320194935668677,0.2929699469112398,1
1,0.5215706550218597,-0.559478986776895,1.8063218435849207,2.8051185557342464,1.8362370385468074,1
1,1.9166694008443694,-1.6444628609408192,1.2959381751257468,3.2045938755081207,0.5895992610399703,1
1,0.3378559217650261,-1.1067921435543107,0.2624110526174386,0.5044183924802564,0.8061670333010194,1
1,0.6286961137180681,1.599875103583438,0.4403651090511205,-0.6874269540129347,-0.40900758065945586,0
1,1.0727786389915357,0.33063984747175557,2.152326394882694,4.12941338420719,1.0825469945422703,1
1,2.2460810507200026,-0.9883469326350715,1.4892213807000438,2.7596631847128483,0.2614444517943346,1
1,0.8567645479198612,1.3521547540819654,0.6891494969376676,-0.5051444169885735,-0.4461688125720641,0
1,2.1306270610429454,-1.1655655758419432,0.7153917577457779,0.11647844071066249,-0.05112993176669933,1
1,4.380294589290916,0.7397334028241029,2.8713184143682886,-1.8896908810885606,1.0449962307745522,0
1,-1.2773655897211742,-3.084391809613736,1.9272114664807949,2.0063712692501476,-3.069431562118253,0
1,1.011076441447283,-2.833986514837017,0.2458317249453872,1.0405933512094137,1.0413931111941772,1
1,0.3191756127887444,-1.4337809505754913,0.33988635109812226,0.7305697643526494,1.0520174497660688,1
1,-2.9773779819348096,0.7049261099609491,0.8903669360044781,3.0817875301076265,-1.0538058295602801,0
1,3.5648786231719094,5.003506769451121,-0.9968857044644044,-1.3342256267473642,-0.37560045583582957,0
1,1.3879681082825914,-1.4998778023674812,2.5955702142183816,3.8245442823816833,2.389729092341801,1
1,2.691251589640114,-1.4357755468602118,2.209046206279472,2.360087154343317,1.0459320203693685,1
1,-0.23030432141738144,1.8047166252379627,0.029995980452855675,1.2488372156168763,-0.9319805446010341,0
1,-1.546620474697987,0.3990434902163338,2.839200972187184,2.648443618394179,1.5360096964777625,0
1,2.7796852959454315,-2.151041309262257,1.6280696551664358,0.8823242622316976,0.9136273750305715,1
1,-0.1586783854221283,1.1210934710458025,-1.0241217006886765,2.395803690326151,-3.8831295074281327,0
